season,week,team,drives,td_drives,fg_drives,punt_drives,to_drives,yds,plays,rz_drives,start_yardline_100_avg,ppd_basic_sum,ppd_true_sum,score_drives,score_rate,td_rate,fg_rate,turnover_rate,punt_rate,yds_per_drive,plays_per_drive,redzone_drive_rate,ppd_basic,ppd_points,side
2024,7,CLE,18,2,0,7,2,338.0,98,4,62.111111111111114,14,,2,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.3888888888888889,18.77777777777778,5.444444444444445,0.2222222222222222,0.7777777777777778,0.7777777777777778,off
2024,7,DEN,18,2,1,6,3,271.0,88,3,59.0,17,,3,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.3333333333333333,15.055555555555555,4.888888888888889,0.16666666666666666,0.9444444444444444,0.9444444444444444,def
2024,7,DEN,14,2,4,3,1,389.0,82,5,59.92857142857143,26,,6,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.21428571428571427,27.785714285714285,5.857142857142857,0.35714285714285715,1.8571428571428572,1.8571428571428572,off
2024,7,DET,13,2,3,3,2,383.0,77,3,66.46153846153847,23,,5,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.23076923076923078,29.46153846153846,5.923076923076923,0.23076923076923078,1.7692307692307692,1.7692307692307692,def
2024,7,DET,18,5,1,4,1,391.0,78,5,58.333333333333336,38,,6,0.3333333333333333,0.2777777777777778,0.05555555555555555,0.05555555555555555,0.2222222222222222,21.72222222222222,4.333333333333333,0.2777777777777778,2.111111111111111,2.111111111111111,off
2024,7,GB,15,2,3,6,0,197.0,79,8,49.0,23,,5,0.3333333333333333,0.13333333333333333,0.2,0.0,0.4,13.133333333333333,5.266666666666667,0.5333333333333333,1.5333333333333334,1.5333333333333334,def
2024,7,GB,12,3,1,5,2,277.0,76,3,77.72727272727273,24,,4,0.3333333333333333,0.25,0.08333333333333333,0.16666666666666666,0.4166666666666667,23.083333333333332,6.333333333333333,0.25,2.0,2.0,off
2024,7,HOU,12,3,1,5,2,277.0,76,3,77.72727272727273,24,,4,0.3333333333333333,0.25,0.08333333333333333,0.16666666666666666,0.4166666666666667,23.083333333333332,6.333333333333333,0.25,2.0,2.0,def
2024,7,HOU,15,2,3,6,0,197.0,79,8,49.0,23,,5,0.3333333333333333,0.13333333333333333,0.2,0.0,0.4,13.133333333333333,5.266666666666667,0.5333333333333333,1.5333333333333334,1.5333333333333334,off
2024,7,IND,16,1,1,6,2,337.0,85,5,59.4375,10,,2,0.125,0.0625,0.0625,0.125,0.375,21.0625,5.3125,0.3125,0.625,0.625,def
2024,7,IND,15,1,3,7,2,284.0,81,4,66.4,16,,4,0.26666666666666666,0.06666666666666667,0.2,0.13333333333333333,0.4666666666666667,18.933333333333334,5.4,0.26666666666666666,1.0666666666666667,1.0666666666666667,off
2024,7,JAX,9,3,1,4,0,295.0,78,2,76.11111111111111,24,,4,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.4444444444444444,32.77777777777778,8.666666666666666,0.2222222222222222,2.6666666666666665,2.6666666666666665,def
2024,7,JAX,13,3,1,2,0,366.0,73,8,50.92307692307692,24,,4,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.0,0.15384615384615385,28.153846153846153,5.615384615384615,0.6153846153846154,1.8461538461538463,1.8461538461538463,off
2024,7,KC,15,2,2,4,3,310.0,75,6,51.13333333333333,20,,4,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.2,0.26666666666666666,20.666666666666668,5.0,0.4,1.3333333333333333,1.3333333333333333,def
2024,7,KC,14,4,0,3,2,329.0,85,6,58.642857142857146,28,,4,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.21428571428571427,23.5,6.071428571428571,0.42857142857142855,2.0,2.0,off
2024,7,LA,18,1,5,4,4,317.0,97,4,61.111111111111114,22,,6,0.3333333333333333,0.05555555555555555,0.2777777777777778,0.2222222222222222,0.2222222222222222,17.61111111111111,5.388888888888889,0.2222222222222222,1.2222222222222223,1.2222222222222223,def
2024,7,LA,16,2,0,6,1,259.0,72,4,59.0625,14,,2,0.125,0.125,0.0,0.0625,0.375,16.1875,4.5,0.25,0.875,0.875,off
2024,7,LAC,14,2,1,4,1,326.0,74,6,57.15384615384615,17,,3,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.2857142857142857,23.285714285714285,5.285714285714286,0.42857142857142855,1.2142857142857142,1.2142857142857142,def
2024,7,LAC,11,0,5,2,1,395.0,78,2,64.63636363636364,15,,5,0.45454545454545453,0.0,0.45454545454545453,0.09090909090909091,0.18181818181818182,35.90909090909091,7.090909090909091,0.18181818181818182,1.3636363636363635,1.3636363636363635,off
2024,7,LV,16,2,0,6,1,259.0,72,4,59.0625,14,,2,0.125,0.125,0.0,0.0625,0.375,16.1875,4.5,0.25,0.875,0.875,def
2024,7,LV,18,1,5,4,4,317.0,97,4,61.111111111111114,22,,6,0.3333333333333333,0.05555555555555555,0.2777777777777778,0.2222222222222222,0.2222222222222222,17.61111111111111,5.388888888888889,0.2222222222222222,1.2222222222222223,1.2222222222222223,off
2024,7,MIA,15,1,3,7,2,284.0,81,4,66.4,16,,4,0.26666666666666666,0.06666666666666667,0.2,0.13333333333333333,0.4666666666666667,18.933333333333334,5.4,0.26666666666666666,1.0666666666666667,1.0666666666666667,def
2024,7,MIA,16,1,1,6,2,337.0,85,5,59.4375,10,,2,0.125,0.0625,0.0625,0.125,0.375,21.0625,5.3125,0.3125,0.625,0.625,off
2024,7,MIN,18,5,1,4,1,391.0,78,5,58.333333333333336,38,,6,0.3333333333333333,0.2777777777777778,0.05555555555555555,0.05555555555555555,0.2222222222222222,21.72222222222222,4.333333333333333,0.2777777777777778,2.111111111111111,2.111111111111111,def
2024,7,MIN,13,2,3,3,2,383.0,77,3,66.46153846153847,23,,5,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.23076923076923078,29.46153846153846,5.923076923076923,0.23076923076923078,1.7692307692307692,1.7692307692307692,off
2024,7,NE,13,3,1,2,0,366.0,73,8,50.92307692307692,24,,4,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.0,0.15384615384615385,28.153846153846153,5.615384615384615,0.6153846153846154,1.8461538461538463,1.8461538461538463,def
2024,7,NE,9,3,1,4,0,295.0,78,2,76.11111111111111,24,,4,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.4444444444444444,32.77777777777778,8.666666666666666,0.2222222222222222,2.6666666666666665,2.6666666666666665,off
2024,7,NO,14,2,4,3,1,389.0,82,5,59.92857142857143,26,,6,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.21428571428571427,27.785714285714285,5.857142857142857,0.35714285714285715,1.8571428571428572,1.8571428571428572,def
2024,7,NO,18,2,1,6,3,271.0,88,3,59.0,17,,3,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.3333333333333333,15.055555555555555,4.888888888888889,0.16666666666666666,0.9444444444444444,0.9444444444444444,off
2024,7,NYG,17,4,0,8,0,339.0,83,5,72.58823529411765,28,,4,0.23529411764705882,0.23529411764705882,0.0,0.0,0.47058823529411764,19.941176470588236,4.882352941176471,0.29411764705882354,1.6470588235294117,1.6470588235294117,def
2024,7,NYG,16,0,1,11,1,119.0,79,3,61.25,3,,1,0.0625,0.0,0.0625,0.0625,0.6875,7.4375,4.9375,0.1875,0.1875,0.1875,off
2024,7,NYJ,15,4,3,4,0,409.0,84,8,49.93333333333333,37,,7,0.4666666666666667,0.26666666666666666,0.2,0.0,0.26666666666666666,27.266666666666666,5.6,0.5333333333333333,2.466666666666667,2.466666666666667,def
2024,7,NYJ,14,2,0,4,2,325.0,76,5,67.85714285714286,14,,2,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,23.214285714285715,5.428571428571429,0.35714285714285715,1.0,1.0,off
2024,7,PHI,16,0,1,11,1,119.0,79,3,61.25,3,,1,0.0625,0.0,0.0625,0.0625,0.6875,7.4375,4.9375,0.1875,0.1875,0.1875,def
2024,7,PHI,17,4,0,8,0,339.0,83,5,72.58823529411765,28,,4,0.23529411764705882,0.23529411764705882,0.0,0.0,0.47058823529411764,19.941176470588236,4.882352941176471,0.29411764705882354,1.6470588235294117,1.6470588235294117,off
2024,7,PIT,14,2,0,4,2,325.0,76,5,67.85714285714286,14,,2,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,23.214285714285715,5.428571428571429,0.35714285714285715,1.0,1.0,def
2024,7,PIT,15,4,3,4,0,409.0,84,8,49.93333333333333,37,,7,0.4666666666666667,0.26666666666666666,0.2,0.0,0.26666666666666666,27.266666666666666,5.6,0.5333333333333333,2.466666666666667,2.466666666666667,off
2024,7,SEA,12,3,0,3,3,369.0,93,2,76.0,21,,3,0.25,0.25,0.0,0.25,0.25,30.75,7.75,0.16666666666666666,1.75,1.75,def
2024,7,SEA,11,3,2,4,0,339.0,77,5,58.81818181818182,27,,5,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.0,0.36363636363636365,30.818181818181817,7.0,0.45454545454545453,2.4545454545454546,2.4545454545454546,off
2024,7,SF,14,4,0,3,2,329.0,85,6,58.642857142857146,28,,4,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.21428571428571427,23.5,6.071428571428571,0.42857142857142855,2.0,2.0,def
2024,7,SF,15,2,2,4,3,310.0,75,6,51.13333333333333,20,,4,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.2,0.26666666666666666,20.666666666666668,5.0,0.4,1.3333333333333333,1.3333333333333333,off
2024,7,TB,16,5,2,2,1,508.0,76,8,53.5,41,,7,0.4375,0.3125,0.125,0.0625,0.125,31.75,4.75,0.5,2.5625,2.5625,def
2024,7,TB,13,4,1,2,2,483.0,100,6,64.61538461538461,31,,5,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.15384615384615385,37.15384615384615,7.6923076923076925,0.46153846153846156,2.3846153846153846,2.3846153846153846,off
2024,7,TEN,11,4,2,5,0,389.0,71,6,65.63636363636364,34,,6,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.0,0.45454545454545453,35.36363636363637,6.454545454545454,0.5454545454545454,3.090909090909091,3.090909090909091,def
2024,7,TEN,15,1,1,5,2,289.0,92,3,70.8,10,,2,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.3333333333333333,19.266666666666666,6.133333333333334,0.2,0.6666666666666666,0.6666666666666666,off
2024,7,WAS,10,2,0,5,2,180.0,62,1,74.8,14,,2,0.2,0.2,0.0,0.2,0.5,18.0,6.2,0.1,1.4,1.4,def
2024,7,WAS,11,3,4,1,0,421.0,85,7,58.90909090909091,33,,7,0.6363636363636364,0.2727272727272727,0.36363636363636365,0.0,0.09090909090909091,38.27272727272727,7.7272727272727275,0.6363636363636364,3.0,3.0,off
2024,8,ARI,13,3,2,2,0,377.0,79,5,56.583333333333336,27,,5,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.0,0.15384615384615385,29.0,6.076923076923077,0.38461538461538464,2.076923076923077,2.076923076923077,def
2024,8,ARI,15,3,2,3,0,389.0,83,6,57.857142857142854,27,,5,0.3333333333333333,0.2,0.13333333333333333,0.0,0.2,25.933333333333334,5.533333333333333,0.4,1.8,1.8,off
2024,8,ATL,13,3,1,1,3,432.0,92,3,66.38461538461539,24,,4,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.07692307692307693,33.23076923076923,7.076923076923077,0.23076923076923078,1.8461538461538463,1.8461538461538463,def
2024,8,ATL,16,4,1,3,0,394.0,76,4,53.4375,31,,5,0.3125,0.25,0.0625,0.0,0.1875,24.625,4.75,0.25,1.9375,1.9375,off
2024,8,BAL,14,3,3,3,1,401.0,86,5,65.84615384615384,30,,6,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.21428571428571427,28.642857142857142,6.142857142857143,0.35714285714285715,2.142857142857143,2.142857142857143,def
2024,8,BAL,14,3,1,4,0,387.0,88,5,62.5,24,,4,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.0,0.2857142857142857,27.642857142857142,6.285714285714286,0.35714285714285715,1.7142857142857142,1.7142857142857142,off
2024,8,BUF,11,1,1,4,1,233.0,68,4,62.72727272727273,10,,2,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.36363636363636365,21.181818181818183,6.181818181818182,0.36363636363636365,0.9090909090909091,0.9090909090909091,def
2024,8,BUF,15,4,1,3,1,445.0,94,7,63.8,31,,5,0.3333333333333333,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.2,29.666666666666668,6.266666666666667,0.4666666666666667,2.066666666666667,2.066666666666667,off
2024,8,CAR,18,4,0,3,2,400.0,87,7,52.388888888888886,28,,4,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.16666666666666666,22.22222222222222,4.833333333333333,0.3888888888888889,1.5555555555555556,1.5555555555555556,def
2024,8,CAR,13,2,0,5,2,284.0,78,3,76.38461538461539,14,,2,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.38461538461538464,21.846153846153847,6.0,0.23076923076923078,1.0769230769230769,1.0769230769230769,off
2024,8,CHI,16,1,4,5,0,481.0,92,3,67.6875,19,,5,0.3125,0.0625,0.25,0.0,0.3125,30.0625,5.75,0.1875,1.1875,1.1875,def
2024,8,CHI,12,2,0,7,2,309.0,81,3,70.25,14,,2,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5833333333333334,25.75,6.75,0.25,1.1666666666666667,1.1666666666666667,off
2024,8,CIN,13,4,3,1,0,397.0,76,10,42.53846153846154,37,,7,0.5384615384615384,0.3076923076923077,0.23076923076923078,0.0,0.07692307692307693,30.53846153846154,5.846153846153846,0.7692307692307693,2.8461538461538463,2.8461538461538463,def
2024,8,CIN,10,2,1,0,2,280.0,71,3,71.7,17,,3,0.3,0.2,0.1,0.2,0.0,28.0,7.1,0.3,1.7,1.7,off
2024,8,CLE,14,3,1,4,0,387.0,88,5,62.5,24,,4,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.0,0.2857142857142857,27.642857142857142,6.285714285714286,0.35714285714285715,1.7142857142857142,1.7142857142857142,def
2024,8,CLE,14,3,3,3,1,401.0,86,5,65.84615384615384,30,,6,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.21428571428571427,28.642857142857142,6.142857142857143,0.35714285714285715,2.142857142857143,2.142857142857143,off
2024,8,DAL,18,3,3,4,0,469.0,85,4,60.72222222222222,30,,6,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.2222222222222222,26.055555555555557,4.722222222222222,0.2222222222222222,1.6666666666666667,1.6666666666666667,def
2024,8,DAL,12,3,1,4,2,292.0,81,4,72.33333333333333,24,,4,0.3333333333333333,0.25,0.08333333333333333,0.16666666666666666,0.3333333333333333,24.333333333333332,6.75,0.3333333333333333,2.0,2.0,off
2024,8,DEN,13,2,0,5,2,284.0,78,3,76.38461538461539,14,,2,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,0.38461538461538464,21.846153846153847,6.0,0.23076923076923078,1.0769230769230769,1.0769230769230769,def
2024,8,DEN,18,4,0,3,2,400.0,87,7,52.388888888888886,28,,4,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.16666666666666666,22.22222222222222,4.833333333333333,0.3888888888888889,1.5555555555555556,1.5555555555555556,off
2024,8,DET,16,3,0,6,4,416.0,97,4,71.0625,21,,3,0.1875,0.1875,0.0,0.25,0.375,26.0,6.0625,0.25,1.3125,1.3125,def
2024,8,DET,14,6,1,5,0,225.0,64,7,54.214285714285715,45,,7,0.5,0.42857142857142855,0.07142857142857142,0.0,0.35714285714285715,16.071428571428573,4.571428571428571,0.5,3.2142857142857144,3.2142857142857144,off
2024,8,GB,14,3,2,5,2,390.0,78,3,73.15384615384616,27,,5,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.35714285714285715,27.857142857142858,5.571428571428571,0.21428571428571427,1.9285714285714286,1.9285714285714286,def
2024,8,GB,20,3,3,5,1,422.0,90,10,54.15,30,,6,0.3,0.15,0.15,0.05,0.25,21.1,4.5,0.5,1.5,1.5,off
2024,8,HOU,13,2,2,6,2,303.0,85,3,75.46153846153847,20,,4,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.46153846153846156,23.307692307692307,6.538461538461538,0.23076923076923078,1.5384615384615385,1.5384615384615385,def
2024,8,HOU,16,2,3,6,1,363.0,92,6,62.53333333333333,23,,5,0.3125,0.125,0.1875,0.0625,0.375,22.6875,5.75,0.375,1.4375,1.4375,off
2024,8,IND,16,2,3,6,1,363.0,92,6,62.53333333333333,23,,5,0.3125,0.125,0.1875,0.0625,0.375,22.6875,5.75,0.375,1.4375,1.4375,def
2024,8,IND,13,2,2,6,2,303.0,85,3,75.46153846153847,20,,4,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.46153846153846156,23.307692307692307,6.538461538461538,0.23076923076923078,1.5384615384615385,1.5384615384615385,off
2024,8,JAX,20,3,3,5,1,422.0,90,10,54.15,30,,6,0.3,0.15,0.15,0.05,0.25,21.1,4.5,0.5,1.5,1.5,def
2024,8,JAX,14,3,2,5,2,390.0,78,3,73.15384615384616,27,,5,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.35714285714285715,27.857142857142858,5.571428571428571,0.21428571428571427,1.9285714285714286,1.9285714285714286,off
2024,8,KC,10,2,2,2,1,228.0,74,4,60.5,20,,4,0.4,0.2,0.2,0.1,0.2,22.8,7.4,0.4,2.0,2.0,def
2024,8,KC,17,3,2,2,1,334.0,86,9,49.8235294117647,27,,5,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.11764705882352941,19.647058823529413,5.0588235294117645,0.5294117647058824,1.588235294117647,1.588235294117647,off
2024,8,LA,10,2,2,3,0,276.0,65,4,69.2,20,,4,0.4,0.2,0.2,0.0,0.3,27.6,6.5,0.4,2.0,2.0,def
2024,8,LA,14,4,0,3,1,386.0,91,5,59.642857142857146,28,,4,0.2857142857142857,0.2857142857142857,0.0,0.07142857142857142,0.21428571428571427,27.571428571428573,6.5,0.35714285714285715,2.0,2.0,off
2024,8,LAC,15,0,2,9,1,366.0,94,2,65.4,6,,2,0.13333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.6,24.4,6.266666666666667,0.13333333333333333,0.4,0.4,def
2024,8,LAC,18,3,2,6,0,378.0,84,8,58.5,27,,5,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.0,0.3333333333333333,21.0,4.666666666666667,0.4444444444444444,1.5,1.5,off
2024,8,LV,17,3,2,2,1,334.0,86,9,49.8235294117647,27,,5,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.11764705882352941,19.647058823529413,5.0588235294117645,0.5294117647058824,1.588235294117647,1.588235294117647,def
2024,8,LV,10,2,2,2,1,228.0,74,4,60.5,20,,4,0.4,0.2,0.2,0.1,0.2,22.8,7.4,0.4,2.0,2.0,off
2024,8,MIA,15,3,2,3,0,389.0,83,6,57.857142857142854,27,,5,0.3333333333333333,0.2,0.13333333333333333,0.0,0.2,25.933333333333334,5.533333333333333,0.4,1.8,1.8,def
2024,8,MIA,13,3,2,2,0,377.0,79,5,56.583333333333336,27,,5,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.0,0.15384615384615385,29.0,6.076923076923077,0.38461538461538464,2.076923076923077,2.076923076923077,off
2024,8,MIN,14,4,0,3,1,386.0,91,5,59.642857142857146,28,,4,0.2857142857142857,0.2857142857142857,0.0,0.07142857142857142,0.21428571428571427,27.571428571428573,6.5,0.35714285714285715,2.0,2.0,def
2024,8,MIN,10,2,2,3,0,276.0,65,4,69.2,20,,4,0.4,0.2,0.2,0.0,0.3,27.6,6.5,0.4,2.0,2.0,off
2024,8,NE,17,3,1,4,0,336.0,79,8,50.8235294117647,24,,4,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.23529411764705882,19.764705882352942,4.647058823529412,0.47058823529411764,1.411764705882353,1.411764705882353,def
2024,8,NE,13,3,1,5,0,250.0,82,6,57.84615384615385,24,,4,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.0,0.38461538461538464,19.23076923076923,6.3076923076923075,0.46153846153846156,1.8461538461538463,1.8461538461538463,off
2024,8,NO,18,3,2,6,0,378.0,84,8,58.5,27,,5,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.0,0.3333333333333333,21.0,4.666666666666667,0.4444444444444444,1.5,1.5,def
2024,8,NO,15,0,2,9,1,366.0,94,2,65.4,6,,2,0.13333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.6,24.4,6.266666666666667,0.13333333333333333,0.4,0.4,off
2024,8,NYG,17,1,4,3,1,426.0,85,7,57.64705882352941,19,,5,0.29411764705882354,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.17647058823529413,25.058823529411764,5.0,0.4117647058823529,1.1176470588235294,1.1176470588235294,def
2024,8,NYG,13,2,4,4,2,394.0,92,4,64.0,26,,6,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.3076923076923077,30.307692307692307,7.076923076923077,0.3076923076923077,2.0,2.0,off
2024,8,NYJ,13,3,1,5,0,250.0,82,6,57.84615384615385,24,,4,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.0,0.38461538461538464,19.23076923076923,6.3076923076923075,0.46153846153846156,1.8461538461538463,1.8461538461538463,def
2024,8,NYJ,17,3,1,4,0,336.0,79,8,50.8235294117647,24,,4,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.23529411764705882,19.764705882352942,4.647058823529412,0.47058823529411764,1.411764705882353,1.411764705882353,off
2024,8,PHI,10,2,1,0,2,280.0,71,3,71.7,17,,3,0.3,0.2,0.1,0.2,0.0,28.0,7.1,0.3,1.7,1.7,def
2024,8,PHI,13,4,3,1,0,397.0,76,10,42.53846153846154,37,,7,0.5384615384615384,0.3076923076923077,0.23076923076923078,0.0,0.07692307692307693,30.53846153846154,5.846153846153846,0.7692307692307693,2.8461538461538463,2.8461538461538463,off
2024,8,PIT,13,2,4,4,2,394.0,92,4,64.0,26,,6,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.3076923076923077,30.307692307692307,7.076923076923077,0.3076923076923077,2.0,2.0,def
2024,8,PIT,17,1,4,3,1,426.0,85,7,57.64705882352941,19,,5,0.29411764705882354,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.17647058823529413,25.058823529411764,5.0,0.4117647058823529,1.1176470588235294,1.1176470588235294,off
2024,8,SEA,15,4,1,3,1,445.0,94,7,63.8,31,,5,0.3333333333333333,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.2,29.666666666666668,6.266666666666667,0.4666666666666667,2.066666666666667,2.066666666666667,def
